Giá,Diện tích,Mặt tiền,Đường trước nhà,Số tầng,Số phòng,Số toilet,Nội thất_cơ bản,Nội thất_không,Nội thất_đầy đủ
10.5,60.0,4.0,3.0,3.0,4.0,4.0,0,1,0
13.3,80.0,1.0,14.0,4.0,4.0,5.0,0,1,0
7.4,64.0,4.0,6.0,4.0,4.0,5.0,0,1,0
8.0,81.0,4.0,1.0,3.0,4.0,4.0,0,1,0
48.0,60.0,4.0,8.0,3.0,4.0,3.0,0,1,0
1.4,18.0,3.0,4.0,2.0,2.0,2.0,0,1,0
47.0,210.0,10.0,16.0,6.0,21.0,6.0,0,1,0
7.8,80.0,4.0,4.0,3.0,2.0,3.0,0,1,0
110.0,266.0,20.0,10.0,9.0,43.0,45.0,0,1,0
110.0,266.0,20.0,10.0,9.0,43.0,45.0,0,1,0
32.0,173.0,7.0,8.0,8.0,56.0,57.0,0,1,0
8.0,70.0,5.0,5.0,4.0,4.0,4.0,0,1,0
7.6,77.0,5.0,3.0,2.0,2.0,2.0,0,1,0
14.9,80.0,5.0,8.0,4.0,4.0,5.0,0,1,0
7.5,65.5,5.0,4.0,4.0,4.0,3.0,0,1,0
12.0,74.0,12.0,8.0,3.0,3.0,4.0,0,0,1
1.4,20.0,4.0,3.0,3.0,2.0,3.0,0,1,0
7.6,70.0,4.0,4.0,4.0,4.0,5.0,0,1,0
10.5,95.0,5.0,14.0,4.0,5.0,6.0,0,0,1
61.0,180.0,15.0,12.0,6.0,36.0,37.0,0,1,0
5.0,55.0,5.0,4.0,2.0,2.0,2.0,0,1,0
10.0,72.0,4.0,12.0,5.0,5.0,6.0,0,1,0
6.0,60.0,4.0,4.0,3.0,4.0,5.0,0,1,0
20.0,180.0,12.0,8.0,6.0,5.0,7.0,0,1,0
7.0,76.0,6.0,4.0,2.0,4.0,3.0,0,1,0
10.0,81.0,5.0,6.0,3.0,2.0,3.0,0,1,0
5.0,80.0,4.0,5.0,2.0,3.0,3.0,0,1,0
43.0,125.0,7.0,20.0,9.0,40.0,42.0,0,1,0
10.5,60.0,4.0,3.0,3.0,4.0,4.0,0,1,0
9.5,64.0,1.0,6.0,4.0,5.0,6.0,0,1,0
32.0,200.0,10.0,16.0,9.0,40.0,41.0,0,1,0
4.0,22.0,10.0,10.0,2.0,2.0,2.0,0,0,1
4.7,40.0,4.0,4.0,2.0,3.0,2.0,0,1,0
4.0,40.0,4.0,4.0,2.0,2.0,1.0,0,1,0
4.0,50.0,4.0,4.0,2.0,2.0,2.0,0,1,0
22.0,60.0,4.0,15.0,3.0,4.0,3.0,0,1,0
36.0,180.0,1.0,1.0,1.0,1.0,1.0,0,1,0
12.8,152.0,1.0,1.0,1.0,1.0,1.0,0,1,0
1.9,54.0,3.0,1.0,3.0,1.0,1.0,0,1,0
60.0,252.0,14.0,14.0,5.0,70.0,70.0,0,0,1
2.9,80.0,5.0,12.0,3.0,3.0,3.0,0,0,1
14.5,76.0,1.0,1.0,1.0,1.0,1.0,0,1,0
7.7,48.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.8,53.0,1.0,1.0,1.0,1.0,1.0,0,1,0
13.2,72.0,1.0,1.0,1.0,1.0,1.0,0,1,0
14.0,88.0,1.0,1.0,1.0,1.0,1.0,0,1,0
17.5,84.0,18.0,18.0,1.0,1.0,1.0,0,1,0
8.5,48.0,4.0,1.0,1.0,1.0,1.0,0,1,0
69.0,5.0,50.0,1.0,1.0,1.0,1.0,0,1,0
12.0,68.0,5.0,1.0,1.0,1.0,1.0,0,1,0
4.0,40.0,4.0,6.0,3.0,3.0,2.0,0,0,1
5.7,175.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.7,175.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.7,175.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.6,36.0,3.0,6.0,2.0,2.0,1.0,0,1,0
3.0,22.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.4,60.0,4.0,6.0,3.0,4.0,5.0,0,1,0
6.8,55.0,6.0,5.0,3.0,4.0,4.0,0,0,1
5.2,65.0,5.0,6.0,3.0,4.0,5.0,0,1,0
5.3,75.0,5.0,6.0,3.0,3.0,4.0,0,1,0
5.4,64.0,5.0,5.0,3.0,3.0,4.0,0,1,0
6.6,50.0,4.0,4.0,2.0,22.0,2.0,0,1,0
7.5,36.2,4.0,3.0,3.0,3.0,3.0,0,1,0
5.0,46.0,4.0,4.0,2.0,2.0,2.0,0,1,0
11.0,135.0,8.0,5.0,3.0,4.0,4.0,0,1,0
11.0,40.0,4.0,10.0,5.0,4.0,5.0,0,1,0
5.0,71.0,6.0,4.0,1.0,1.0,1.0,0,1,0
5.9,106.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.7,175.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.0,106.0,1.0,1.0,1.0,1.0,1.0,0,1,0
63.0,450.0,7.0,1.0,1.0,1.0,1.0,0,1,0
5.9,106.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.7,175.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.0,106.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.9,106.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.7,175.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.0,106.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.0,30.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.9,68.0,1.0,1.0,1.0,2.0,2.0,0,0,1
4.4,69.0,4.0,7.0,2.0,2.0,1.0,0,1,0
5.4,46.0,1.0,1.0,2.0,3.0,2.0,0,1,0
6.0,66.0,5.0,6.0,4.0,5.0,4.0,0,1,0
6.5,80.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.8,56.0,6.0,6.0,1.0,2.0,2.0,0,1,0
7.7,56.0,4.0,6.0,4.0,7.0,7.0,0,1,0
7.9,90.0,4.0,8.0,1.0,1.0,1.0,0,1,0
36.0,160.0,8.0,1.0,1.0,1.0,1.0,0,1,0
22.0,405.0,5.0,20.0,4.0,8.0,1.0,0,1,0
7.8,40.0,1.0,1.0,5.0,1.0,1.0,0,1,0
23.9,160.0,8.0,1.0,1.0,1.0,1.0,0,1,0
34.0,134.0,7.0,1.0,8.0,1.0,1.0,0,1,0
25.0,191.0,7.0,20.0,6.0,1.0,1.0,0,1,0
42.0,400.0,8.0,1.0,1.0,1.0,1.0,0,1,0
7.9,92.0,4.0,8.0,1.0,1.0,1.0,0,1,0
88.0,250.0,1.0,1.0,1.0,1.0,1.0,0,1,0
8.2,80.0,4.0,8.0,1.0,3.0,1.0,0,1,0
15.0,160.0,8.0,8.0,2.0,6.0,1.0,0,1,0
32.0,199.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.2,30.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.3,60.0,3.0,20.0,1.0,3.0,2.0,0,1,0
3.4,154.0,7.0,22.0,1.0,1.0,1.0,0,1,0
4.3,84.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.8,50.0,1.0,1.0,3.0,4.0,1.0,0,1,0
5.8,54.0,1.0,1.0,1.0,1.0,1.0,0,1,0
8.3,98.0,1.0,1.0,2.0,5.0,5.0,0,1,0
3.9,52.0,4.0,6.0,2.0,2.0,2.0,0,0,1
3.9,43.0,4.0,6.0,1.0,2.0,2.0,0,0,1
6.3,70.0,4.0,1.0,4.0,1.0,1.0,0,1,0
8.6,80.0,5.0,3.0,2.0,3.0,3.0,0,1,0
7.2,56.0,4.0,4.0,3.0,4.0,3.0,0,0,1
7.2,60.0,5.0,6.0,3.0,2.0,3.0,0,1,0
7.4,56.0,4.0,4.0,4.0,5.0,4.0,0,1,0
10.0,86.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.6,36.0,4.0,1.0,1.0,2.0,1.0,0,1,0
4.6,26.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.5,36.0,4.0,1.0,4.0,5.0,1.0,0,1,0
7.6,80.0,4.0,4.0,3.0,3.0,3.0,0,1,0
25.5,125.0,5.0,10.0,5.0,8.0,10.0,0,1,0
5.5,70.0,5.0,3.0,2.0,2.0,3.0,0,1,0
6.2,103.0,7.0,4.0,3.0,3.0,4.0,0,1,0
14.8,115.0,16.0,8.0,2.0,3.0,4.0,0,1,0
61.0,180.0,15.0,12.0,5.0,36.0,38.0,0,1,0
19.0,72.0,4.0,12.0,3.0,1.0,1.0,0,1,0
4.2,42.0,4.0,1.0,3.0,3.0,1.0,0,1,0
8.2,104.0,1.0,1.0,1.0,4.0,4.0,0,1,0
5.2,59.0,6.0,6.0,4.0,5.0,5.0,0,0,1
4.4,50.0,4.0,4.0,3.0,3.0,4.0,0,1,0
6.4,64.0,4.0,4.0,4.0,4.0,4.0,0,1,0
3.0,40.0,9.0,3.0,2.0,2.0,2.0,0,1,0
4.7,75.0,5.0,3.0,3.0,4.0,4.0,0,1,0
9.5,108.0,1.0,20.0,3.0,3.0,4.0,0,1,0
8.5,100.0,1.0,1.0,2.0,5.0,5.0,0,1,0
3.8,25.0,7.0,7.0,4.0,1.0,1.0,0,1,0
13.5,85.0,1.0,1.0,1.0,1.0,1.0,0,1,0
68.0,826.0,7.0,16.0,9.0,23.0,24.0,1,0,0
3.5,45.0,1.0,1.0,1.0,1.0,1.0,0,1,0
8.0,60.0,5.0,6.0,5.0,4.0,5.0,0,1,0
7.5,53.0,3.0,10.0,3.0,4.0,5.0,0,1,0
250.0,2.4,40.0,1.0,1.0,1.0,1.0,0,1,0
3.8,45.0,4.0,5.0,2.0,3.0,2.0,0,1,0
8.7,75.0,5.0,8.0,4.0,5.0,6.0,0,1,0
9.5,92.0,5.0,6.0,4.0,4.0,5.0,0,1,0
7.6,60.0,5.0,14.0,4.0,4.0,5.0,0,1,0
37.0,145.0,8.0,10.0,7.0,28.0,29.0,0,1,0
3.0,21.0,6.0,2.0,3.0,2.0,2.0,0,1,0
6.0,76.5,5.0,5.0,3.0,3.0,4.0,0,1,0
4.2,48.0,4.0,4.0,3.0,4.0,4.0,0,1,0
7.4,110.0,1.0,1.0,1.0,1.0,1.0,0,1,0
7.9,50.0,5.0,7.0,5.0,4.0,5.0,0,1,0
4.5,66.0,4.0,1.0,2.0,1.0,1.0,0,1,0
3.6,84.0,10.0,2.0,1.0,3.0,1.0,0,1,0
5.4,50.0,5.0,12.0,3.0,3.0,1.0,0,0,1
5.4,53.0,4.0,12.0,3.0,4.0,1.0,0,0,1
4.7,78.0,4.0,5.0,3.0,3.0,2.0,0,1,0
7.8,87.0,6.0,6.0,3.0,4.0,4.0,0,1,0
5.3,60.0,5.0,4.0,3.0,3.0,3.0,0,1,0
12.4,70.0,5.0,10.0,4.0,5.0,6.0,0,1,0
11.3,40.0,4.0,10.0,5.0,4.0,5.0,0,1,0
8.0,75.0,4.0,8.0,3.0,3.0,3.0,0,1,0
9.8,80.0,4.0,12.0,5.0,4.0,5.0,0,1,0
7.2,65.0,4.0,8.0,4.0,4.0,4.0,0,1,0
3.9,64.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.3,52.0,1.0,1.0,1.0,2.0,2.0,0,0,1
16.5,128.0,5.0,6.0,4.0,5.0,6.0,0,1,0
11.0,102.0,6.0,1.0,2.0,4.0,4.0,0,1,0
3.8,64.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.4,20.0,1.0,1.0,1.0,1.0,1.0,0,1,0
9.5,66.0,4.0,6.0,4.0,5.0,4.0,0,0,1
3.6,67.0,1.0,1.0,2.0,2.0,2.0,1,0,0
7.6,62.0,4.0,6.0,3.0,4.0,3.0,0,0,1
7.5,64.0,4.0,8.0,4.0,5.0,5.0,0,1,0
13.8,130.0,5.0,8.0,3.0,4.0,4.0,0,1,0
12.8,180.0,1.0,1.0,1.0,1.0,1.0,0,1,0
8.0,70.0,5.0,6.0,3.0,3.0,1.0,0,1,0
6.3,68.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.6,108.0,1.0,1.0,2.0,4.0,5.0,0,1,0
6.2,64.0,5.0,5.0,3.0,4.0,3.0,0,1,0
9.3,95.4,4.0,8.0,2.0,4.0,1.0,0,1,0
3.2,52.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.3,60.0,5.0,4.0,2.0,1.0,1.0,0,1,0
3.0,64.0,4.0,3.0,2.0,1.0,1.0,0,1,0
7.4,72.0,5.0,8.0,2.0,3.0,1.0,0,1,0
53.0,80.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.0,64.0,1.0,1.0,1.0,1.0,1.0,0,1,0
10.6,82.0,4.0,7.0,6.0,8.0,1.0,0,1,0
2.9,25.0,1.0,1.0,3.0,5.0,3.0,1,0,0
2.9,20.0,1.0,3.0,4.0,5.0,2.0,1,0,0
3.6,75.0,1.0,1.0,1.0,1.0,1.0,0,1,0
120.0,300.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.2,20.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.2,20.0,1.0,1.0,1.0,1.0,1.0,0,1,0
9.4,50.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.5,50.0,1.0,1.0,1.0,1.0,1.0,0,1,0
8.0,82.0,5.0,5.0,5.0,4.0,5.0,0,1,0
11.0,72.0,1.0,1.0,3.0,1.0,4.0,0,1,0
3.6,32.0,1.0,1.0,1.0,1.0,1.0,0,1,0
21.5,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
21.5,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
7.6,54.0,4.0,4.0,3.0,4.0,4.0,1,0,0
7.7,80.0,4.0,8.0,3.0,5.0,3.0,1,0,0
7.2,58.0,4.0,4.0,2.0,3.0,3.0,0,1,0
7.3,73.0,4.0,4.0,4.0,5.0,5.0,1,0,0
6.5,84.0,6.0,4.0,3.0,3.0,3.0,1,0,0
6.9,50.0,4.0,4.0,4.0,4.0,4.0,1,0,0
6.0,61.0,4.0,4.0,3.0,4.0,4.0,1,0,0
3.4,40.0,4.0,1.0,1.0,1.0,1.0,0,1,0
6.5,50.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.5,50.0,1.0,1.0,1.0,1.0,1.0,0,1,0
9.4,50.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.2,106.0,4.0,4.0,2.0,4.0,4.0,0,1,0
6.4,60.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.0,35.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.5,60.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.5,60.0,1.0,1.0,1.0,1.0,1.0,0,1,0
9.4,50.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.8,50.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.6,31.0,1.0,1.0,1.0,1.0,2.0,0,1,0
5.5,71.0,4.0,3.0,2.0,4.0,4.0,0,1,0
5.8,70.0,1.0,1.0,2.0,4.0,2.0,1,0,0
5.0,46.0,1.0,1.0,3.0,6.0,3.0,1,0,0
2.8,38.0,1.0,1.0,2.0,3.0,2.0,1,0,0
20.0,84.0,1.0,12.0,2.0,3.0,1.0,0,1,0
7.0,84.0,4.0,6.0,1.0,1.0,1.0,0,1,0
4.6,78.0,4.0,6.0,4.0,1.0,1.0,0,1,0
5.0,35.0,1.0,1.0,1.0,1.0,1.0,0,1,0
14.0,48.0,11.0,8.0,2.0,1.0,1.0,0,1,0
25.0,100.0,10.0,10.0,3.0,2.0,3.0,1,0,0
13.0,49.0,4.0,6.0,6.0,5.0,4.0,0,1,0
4.0,42.0,5.0,1.0,4.0,3.0,3.0,1,0,0
7.5,68.0,4.0,8.0,2.0,3.0,3.0,0,1,0
98.0,292.0,19.0,20.0,3.0,4.0,5.0,0,1,0
8.3,85.0,5.0,6.0,3.0,4.0,4.0,0,1,0
6.4,63.0,13.0,13.0,4.0,5.0,6.0,0,0,1
5.8,60.0,4.0,6.0,2.0,2.0,2.0,0,1,0
2.4,205.0,9.0,12.0,1.0,2.0,2.0,0,0,1
3.6,21.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.3,49.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.6,60.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.8,100.0,5.0,4.0,2.0,3.0,2.0,0,1,0
2.9,60.0,1.0,5.0,2.0,2.0,2.0,1,0,0
13.0,49.0,4.0,6.0,6.0,5.0,1.0,0,1,0
5.3,52.0,4.0,4.0,4.0,5.0,4.0,1,0,0
4.6,19.0,5.0,5.0,4.0,2.0,3.0,0,1,0
12.5,66.0,4.0,6.0,4.0,1.0,1.0,0,0,1
9.5,70.0,1.0,8.0,5.0,4.0,5.0,0,1,0
4.0,45.0,4.0,4.0,1.0,1.0,1.0,0,1,0
11.2,176.0,8.0,12.0,3.0,3.0,3.0,1,0,0
14.6,156.0,6.0,21.0,4.0,4.0,4.0,1,0,0
5.4,90.0,1.0,1.0,1.0,1.0,1.0,0,1,0
8.0,62.0,1.0,1.0,1.0,1.0,1.0,0,1,0
7.9,662.0,4.0,6.0,5.0,3.0,4.0,0,1,0
4.0,45.0,4.0,4.0,1.0,1.0,1.0,0,1,0
10.0,68.0,1.0,9.0,1.0,3.0,1.0,0,1,0
7.9,80.0,5.0,6.0,2.0,3.0,3.0,0,1,0
4.0,48.0,4.0,4.0,1.0,1.0,1.0,0,1,0
15.2,108.0,1.0,1.0,4.0,5.0,5.0,0,0,1
6.4,64.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.6,55.0,5.0,3.0,2.0,2.0,3.0,1,0,0
6.0,44.0,4.0,1.0,4.0,4.0,3.0,0,1,0
8.0,125.0,5.0,6.0,4.0,4.0,3.0,1,0,0
16.9,133.0,7.0,10.0,4.0,4.0,3.0,1,0,0
3.2,50.0,4.0,1.0,1.0,1.0,1.0,0,1,0
3.7,77.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.1,57.0,4.0,3.0,1.0,1.0,1.0,0,1,0
6.0,44.0,4.0,6.0,4.0,4.0,3.0,0,1,0
380.0,95.0,1.0,1.0,5.0,5.0,5.0,1,0,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
4.5,80.0,4.0,8.0,2.0,4.0,1.0,0,1,0
4.2,60.0,4.0,3.0,2.0,2.0,2.0,0,1,0
4.0,36.0,4.0,4.0,2.0,2.0,2.0,0,1,0
4.1,41.0,4.0,4.0,2.0,2.0,2.0,0,1,0
4.1,45.0,4.0,4.0,2.0,2.0,2.0,0,1,0
12.0,93.0,4.0,12.0,3.0,3.0,3.0,1,0,0
4.2,72.0,5.0,6.0,2.0,2.0,2.0,1,0,0
7.7,40.0,1.0,5.0,5.0,5.0,3.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
3.0,28.0,4.0,3.0,2.0,2.0,1.0,0,1,0
3.2,46.0,5.0,7.0,2.0,2.0,2.0,0,1,0
22.0,88.0,7.0,12.0,1.0,1.0,1.0,0,1,0
2.9,36.0,1.0,1.0,2.0,5.0,2.0,1,0,0
2.0,48.0,4.0,5.0,2.0,3.0,3.0,0,1,0
2.0,40.0,4.0,5.0,2.0,2.0,2.0,0,0,1
5.6,50.0,4.0,5.0,4.0,6.0,6.0,0,1,0
5.6,50.0,4.0,5.0,4.0,6.0,6.0,0,1,0
2.8,38.0,1.0,1.0,2.0,1.0,2.0,1,0,0
70.0,63.0,1.0,4.0,2.0,3.0,1.0,0,1,0
7.9,37.0,6.0,4.0,4.0,4.0,4.0,0,1,0
4.5,80.0,4.0,8.0,2.0,4.0,3.0,0,1,0
15.5,76.0,1.0,6.0,5.0,6.0,6.0,0,1,0
18.0,50.0,4.0,16.0,4.0,4.0,4.0,0,1,0
25.8,84.0,12.0,8.0,4.0,4.0,4.0,0,0,1
26.0,110.0,6.0,16.0,6.0,20.0,20.0,0,0,1
315.0,8.0,13.0,9.0,1.0,1.0,1.0,0,1,0
14.5,51.0,1.0,1.0,5.0,7.0,8.0,0,1,0
7.5,120.0,6.0,12.0,2.0,3.0,1.0,0,1,0
2.0,48.0,4.0,5.0,2.0,3.0,2.0,0,1,0
3.4,16.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.2,20.0,1.0,1.0,1.0,1.0,1.0,0,1,0
14.5,63.0,1.0,5.0,5.0,5.0,5.0,0,1,0
7.0,78.0,4.0,6.0,3.0,3.0,3.0,0,1,0
2.0,16.0,4.0,1.0,2.0,2.0,2.0,0,1,0
3.7,44.0,6.0,3.0,1.0,3.0,2.0,1,0,0
6.1,55.0,3.0,3.0,1.0,2.0,2.0,1,0,0
5.5,35.0,4.0,10.0,4.0,3.0,3.0,0,1,0
3.0,50.7,5.0,5.0,2.0,1.0,1.0,1,0,0
4.4,37.0,4.0,6.0,5.0,4.0,3.0,0,1,0
4.0,65.0,5.0,5.0,2.0,1.0,1.0,0,1,0
4.4,46.0,4.0,3.0,2.0,2.0,2.0,0,1,0
2.0,16.0,4.0,1.0,2.0,2.0,2.0,0,1,0
3.9,64.0,5.0,6.0,2.0,1.0,1.0,0,1,0
4.4,48.0,4.0,6.0,2.0,1.0,1.0,0,1,0
4.6,49.0,6.0,6.0,3.0,4.0,3.0,0,1,0
6.0,55.0,1.0,1.0,5.0,1.0,1.0,0,0,1
37.5,50.0,5.0,6.0,2.0,1.0,1.0,0,1,0
3.0,44.0,4.0,1.0,2.0,2.0,2.0,0,1,0
3.8,44.0,4.0,6.0,1.0,2.0,1.0,0,1,0
4.6,53.0,4.0,5.0,2.0,3.0,2.0,0,1,0
2.5,30.0,5.0,4.0,2.0,3.0,2.0,0,1,0
3.8,45.0,1.0,8.0,2.0,3.0,3.0,0,1,0
3.8,50.0,4.0,7.0,2.0,2.0,2.0,0,1,0
4.0,63.0,4.0,4.0,2.0,1.0,1.0,0,1,0
5.6,84.0,4.0,3.0,2.0,3.0,2.0,0,1,0
3.0,27.0,3.0,3.0,1.0,2.0,2.0,1,0,0
4.5,60.0,4.0,4.0,3.0,2.0,2.0,0,1,0
8.5,75.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.1,36.0,4.0,3.0,2.0,2.0,2.0,0,1,0
12.5,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
11.3,65.0,1.0,1.0,1.0,1.0,1.0,0,1,0
880.0,90.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.9,52.0,1.0,4.0,1.0,2.0,1.0,0,1,0
22.0,55.0,1.0,1.0,1.0,1.0,1.0,0,1,0
525.0,79.0,5.0,8.0,1.0,3.0,4.0,0,1,0
27.0,63.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.5,40.0,4.0,4.0,2.0,2.0,2.0,0,1,0
5.2,50.0,5.0,6.0,3.0,3.0,3.0,0,0,1
8.0,110.0,5.0,6.0,1.0,1.0,1.0,0,1,0
3.2,90.0,4.0,4.0,1.0,2.0,1.0,0,1,0
3.0,33.0,1.0,4.0,2.0,2.0,1.0,0,1,0
5.1,40.0,5.0,5.0,2.0,3.0,3.0,0,0,1
4.7,51.0,4.0,5.0,2.0,3.0,2.0,0,0,1
6.7,208.0,4.0,4.0,3.0,5.0,4.0,0,1,0
5.5,75.0,5.0,1.0,3.0,1.0,1.0,0,1,0
5.3,150.0,4.0,4.0,2.0,2.0,3.0,1,0,0
8.6,45.0,1.0,1.0,2.0,2.0,2.0,0,1,0
7.5,25.0,1.0,1.0,5.0,4.0,5.0,0,1,0
4.3,25.0,1.0,1.0,3.0,2.0,2.0,0,1,0
5.2,40.0,1.0,1.0,3.0,3.0,2.0,0,1,0
4.2,23.0,1.0,1.0,3.0,2.0,2.0,0,1,0
4.8,75.0,4.0,5.0,2.0,2.0,2.0,1,0,0
9.5,60.0,4.0,15.0,4.0,9.0,8.0,1,0,0
2.8,30.0,3.0,3.0,2.0,2.0,2.0,0,1,0
2.8,24.0,4.0,3.0,3.0,3.0,3.0,0,1,0
5.1,230.0,6.0,8.0,3.0,5.0,5.0,0,1,0
3.8,46.0,4.0,6.0,2.0,2.0,2.0,0,1,0
3.8,42.0,4.0,6.0,2.0,2.0,2.0,0,1,0
5.3,72.0,5.0,4.0,2.0,4.0,4.0,0,0,1
5.1,76.0,4.0,5.0,2.0,1.0,1.0,0,1,0
11.0,56.0,4.0,16.0,4.0,4.0,4.0,0,1,0
5.6,50.0,5.0,5.0,2.0,2.0,2.0,0,0,1
4.0,76.0,5.0,1.0,1.0,1.0,1.0,0,1,0
5.5,57.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.5,56.0,1.0,5.0,1.0,1.0,1.0,0,1,0
2.3,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
4.4,61.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.6,40.0,1.0,10.0,2.0,3.0,2.0,0,1,0
5.6,50.0,1.0,5.0,2.0,2.0,2.0,0,0,1
4.4,61.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.8,50.0,4.0,5.0,2.0,2.0,2.0,0,1,0
3.8,46.0,4.0,5.0,2.0,2.0,2.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
5.5,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
4.0,60.0,4.0,4.0,2.0,2.0,1.0,0,1,0
4.6,67.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.3,67.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.6,67.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.5,56.0,1.0,1.0,1.0,1.0,1.0,0,1,0
14.5,86.0,6.0,8.0,4.0,1.0,1.0,0,0,1
12.5,80.0,12.0,12.0,3.0,4.0,5.0,0,1,0
5.2,32.0,4.0,3.0,3.0,3.0,3.0,0,1,0
6.4,42.0,4.0,3.0,3.0,4.0,3.0,0,1,0
5.1,40.0,5.0,4.0,3.0,3.0,3.0,0,0,1
4.9,50.0,1.0,1.0,1.0,1.0,1.0,0,1,0
40.0,80.0,4.0,20.0,8.0,20.0,20.0,0,0,1
13.0,72.0,20.0,20.0,4.0,6.0,6.0,0,0,1
5.0,50.0,1.0,1.0,1.0,1.0,1.0,0,1,0
31.0,180.0,18.0,6.0,4.0,6.0,6.0,0,0,1
5.3,37.0,5.0,1.0,3.0,4.0,4.0,0,0,1
5.0,50.0,1.0,1.0,5.0,4.0,4.0,0,1,0
320.0,60.0,4.0,6.0,1.0,2.0,3.0,1,0,0
450.0,102.0,6.0,5.0,1.0,3.0,2.0,1,0,0
20.5,95.0,6.0,16.0,4.0,4.0,1.0,0,0,1
4.1,70.0,1.0,1.0,1.0,3.0,1.0,0,1,0
43.0,140.0,5.0,20.0,5.0,10.0,10.0,0,0,1
5.0,50.0,1.0,1.0,5.0,4.0,4.0,0,1,0
3.5,42.0,4.0,4.0,3.0,4.0,3.0,0,1,0
5.2,41.0,1.0,5.0,1.0,2.0,2.0,0,1,0
4.4,41.0,1.0,1.0,2.0,2.0,2.0,0,0,1
4.9,53.0,4.0,1.0,2.0,2.0,2.0,0,0,1
5.2,73.0,1.0,1.0,2.0,3.0,2.0,0,1,0
4.1,64.0,4.0,3.0,2.0,4.0,4.0,0,1,0
4.1,64.0,4.0,3.0,2.0,4.0,4.0,0,1,0
2.3,28.0,4.0,3.0,2.0,2.0,2.0,0,1,0
7.3,118.0,6.0,6.0,3.0,5.0,5.0,0,1,0
5.0,64.0,4.0,4.0,4.0,4.0,4.0,0,1,0
