,Giá,Diện tích,Mặt tiền,Số tầng,Số phòng,Số toilet,Không,Đầy đủ,Cơ bản
8508,6.7,101.02365867867587,1,1,1,1,1,0,0
8509,12.3,80.0,1,1,1,1,1,0,0
8510,26.5,101.02365867867587,1,1,1,1,1,0,0
8511,12.8,140.0,1,1,1,1,1,0,0
8512,21.5,140.0,1,1,1,1,1,0,0
8513,7.7,50.0,1,1,1,1,1,0,0
8514,27.0,130.0,1,1,1,1,1,0,0
8515,13.0,101.02365867867587,1,1,1,1,1,0,0
8516,24.0,125.0,1,1,1,1,1,0,0
8517,11.8,60.0,1,1,1,1,1,0,0
8518,25.8,210.0,1,1,1,1,1,0,0
8519,2.95,24.0,4,3,2,3,1,0,0
8520,2.95,24.0,4,3,2,3,1,0,0
8521,700.0,80.0,10,1,3,2,1,0,0
8522,9.9,70.0,1,1,1,1,1,0,0
8523,12.0,64.0,1,1,1,1,1,0,0
8524,12.0,55.0,1,1,1,1,1,0,0
8525,2.9,29.0,4,2,2,2,1,0,0
8526,30.0,68.0,1,1,1,1,1,0,0
8527,6.0,87.0,5,2,4,2,1,0,0
8528,20.0,155.0,1,1,1,1,1,0,0
8529,11.0,67.2,1,1,1,1,1,0,0
8530,9.5,57.6,1,1,1,1,1,0,0
8531,6.0,87.0,5,1,1,1,1,0,0
8532,5.35,49.0,7,2,4,2,1,0,0
8533,10.0,119.0,7,8,8,10,1,0,0
8534,6.7,35.0,4,3,2,3,1,0,0
8535,6.7,35.0,4,3,2,3,1,0,0
8536,5.1,42.0,4,1,1,1,1,0,0
8537,33.75,35.0,1,3,3,3,1,0,0
8538,5.35,63.0,5,4,4,5,1,0,0
8539,2.65,20.0,3,2,2,1,1,0,0
8540,13.2,200.0,1,1,1,1,1,0,0
8541,5.7,65.0,5,3,4,2,1,0,0
8542,6.5,58.0,1,1,1,1,1,0,0
8543,3.4,32.0,4,2,2,3,1,0,0
8544,600.0,54.0,4,3,2,3,1,0,0
8545,600.0,54.0,4,3,2,3,1,0,0
8546,55.0,1000.0,20,4,7,7,1,0,0
8547,5.9,70.0,5,3,4,3,1,0,0
8548,9.8,92.0,4,1,1,1,1,0,0
8549,1.65,18.0,3,2,2,3,1,0,0
8550,1.32,20.0,3,1,2,2,1,0,0
8551,1.3,28.0,3,2,3,2,1,0,0
8552,1.55,24.0,4,2,3,2,1,0,0
8553,990.0,24.0,4,1,2,2,1,0,0
8554,1.35,21.0,3,1,2,1,1,0,0
8555,3.8,1.0,7,1,3,2,1,0,0
8556,2.25,24.0,3,3,4,3,1,0,0
8557,3.45,35.0,1,1,1,1,1,0,0
8558,5.63,45.0,4,4,3,4,1,0,0
8559,5.63,45.0,4,3,4,4,1,0,0
8560,3.6,60.0,1,1,3,1,1,0,0
8561,6.6,60.0,4,3,4,5,1,0,0
8562,5.3,68.0,4,3,4,5,1,0,0
8563,2.28,82.0,4,1,3,2,1,0,0
8564,5.95,80.0,8,3,4,5,1,0,0
8565,1.35,23.0,3,1,2,2,1,0,0
8566,1.29,24.0,4,1,2,1,1,0,0
8567,5.6,59.0,4,4,1,1,0,1,0
8568,21.20913173284156,60.0,4,1,1,1,0,1,0
8569,5.057457330086588,56.0,4,1,1,1,0,1,0
8570,3.5,40.0,4,1,1,1,0,1,0
8571,5.2,65.0,4,4,1,1,0,1,0
8572,6.1,52.0,4,1,1,1,0,0,1
8573,5.9,54.0,5,1,1,1,0,1,0
8574,5.8,55.0,4,1,1,1,0,0,1
8575,6.0,65.0,4,1,1,1,1,0,0
8576,5.6,52.0,4,4,1,1,0,1,0
8577,5.0,50.0,4,3,1,1,0,1,0
8578,1.55,28.0,3,1,2,2,1,0,0
8579,1.15,48.0,4,1,1,1,1,0,0
8580,4.6,40.0,4,3,3,4,1,0,0
8581,15.0,72.0,4,4,5,5,1,0,0
8582,17.0,53.0,1,1,1,1,1,0,0
8583,3.85,27.0,4,3,4,4,1,0,0
8584,12.8,101.0,5,4,5,6,1,0,0
8585,3.85,27.0,4,4,3,4,1,0,0
8586,6.0,56.0,4,2,2,3,1,0,0
8587,8.8,45.0,9,2,3,2,1,0,0
8588,9.0,84.0,4,4,4,5,1,0,0
8589,7.5,36.0,1,1,1,1,1,0,0
8590,28.5,104.0,1,1,1,1,1,0,0
8591,4.8,30.0,2,2,2,2,1,0,0
8592,5.8,74.0,6,1,2,1,1,0,0
8593,15.0,128.0,1,1,1,1,1,0,0
8594,18.5,100.0,1,1,1,1,1,0,0
8595,25.5,118.4,1,1,1,1,1,0,0
8596,3.45,42.0,3,2,3,2,1,0,0
8597,6.6,39.0,1,1,1,1,1,0,0
8598,26.0,66.0,1,1,1,1,1,0,0
8599,1.79,168.0,3,2,4,3,1,0,0
8600,14.6,72.0,1,1,1,1,1,0,0
8601,5.6,61.0,4,5,4,4,1,0,0
8602,18.5,68.0,1,1,1,1,1,0,0
8603,1.98,27.0,3,2,4,3,1,0,0
8604,14.7,36.0,1,1,1,1,1,0,0
8605,4.85,60.0,5,3,4,5,1,0,0
8606,13.8,84.0,1,1,1,1,1,0,0
8607,8.2,42.0,1,1,1,1,1,0,0
8608,4.25,60.0,4,2,4,3,1,0,0
8609,5.25,69.0,6,2,4,5,1,0,0
8610,3.6,52.0,4,2,4,4,1,0,0
8611,4.68,54.0,4,2,4,4,1,0,0
8612,18.5,81.6,1,1,1,1,1,0,0
8613,12.5,48.0,1,1,1,1,1,0,0
8614,3.95,50.0,4,2,4,3,1,0,0
8615,3.05,61.0,5,1,3,2,1,0,0
8616,25.0,55.2,1,1,1,1,1,0,0
8617,2.75,32.0,4,1,2,2,1,0,0
8618,21.5,111.8,1,1,1,1,1,0,0
8619,30.0,165.0,1,1,1,1,1,0,0
8620,22.5,120.0,1,1,1,1,1,0,0
8621,1.6,80.0,5,1,3,2,1,0,0
8622,22.0,149.5,1,1,1,1,1,0,0
8623,22.5,149.5,1,1,1,1,1,0,0
8624,2.4,100.0,1,2,3,5,1,0,0
8625,16.0,90.0,1,1,1,1,1,0,0
8626,24.0,108.0,1,1,1,1,1,0,0
8627,22.5,132.0,1,1,1,1,1,0,0
8628,17.0,72.0,1,1,1,1,1,0,0
8629,18.0,58.5,1,1,1,1,1,0,0
8630,5.2,40.0,5,5,3,3,1,0,0
8631,8.549318564213547,60.0,4,5,4,5,1,0,0
8632,3.2,24.0,4,2,2,2,1,0,0
8633,5.4,90.0,4,2,2,2,1,0,0
8634,4.55,50.0,4,1,1,1,1,0,0
8635,1.9,12.0,3,2,2,2,1,0,0
8636,32.0,26.0,4,2,2,2,1,0,0
8637,22.0,90.0,1,1,1,1,1,0,0
8638,13.0,80.0,1,1,1,1,1,0,0
8639,11.0,75.0,1,1,1,1,1,0,0
8640,13.0,85.0,1,1,1,1,1,0,0
8641,8.0,68.4,1,1,1,1,1,0,0
8642,14.0,88.0,1,1,1,1,1,0,0
8643,14.5,84.0,1,1,1,1,1,0,0
8644,15.0,108.0,1,1,1,1,1,0,0
8645,12.0,64.0,1,1,1,1,1,0,0
8646,22.0,63.0,1,1,1,1,1,0,0
8647,15.0,73.1,1,1,1,1,1,0,0
8648,22.0,170.0,1,1,1,1,1,0,0
8649,7.5,48.0,1,1,1,1,1,0,0
8650,18.5,142.76,1,1,1,1,1,0,0
8651,24.0,73.1,1,1,1,1,1,0,0
8652,15.0,77.0,5,4,6,7,1,0,0
8653,25.0,59.8,1,1,1,1,1,0,0
8654,17.0,60.0,1,1,1,1,1,0,0
8655,9.3,100.0,1,1,1,1,1,0,0
8656,16.0,58.8,1,1,1,1,1,0,0
8657,18.5,56.0,1,1,1,1,1,0,0
8658,11.0,80.0,1,1,1,1,1,0,0
8659,45.0,100.0,1,1,1,1,1,0,0
8660,2.25,24.0,3,1,1,1,1,0,0
8661,26.0,110.0,1,1,1,1,1,0,0
8662,1.55,44.0,4,1,2,2,1,0,0
8663,18.5,52.0,1,1,1,1,1,0,0
8664,2.55,27.0,3,1,2,2,1,0,0
8665,26.0,90.0,1,1,1,1,1,0,0
8666,17.5,44.0,1,1,1,1,1,0,0
8667,19.5,42.0,1,1,1,1,1,0,0
8668,24.3,66.0,1,1,1,1,1,0,0
8669,10.0,110.0,6,2,9,9,1,0,0
8670,22.0,60.0,1,1,1,1,1,0,0
8671,5.95,46.0,4,4,6,6,1,0,0
8672,770.0,40.0,4,1,2,2,0,1,0
8673,12.5,50.0,1,1,1,1,1,0,0
8674,6.3,22.73,1,1,1,1,1,0,0
8675,8.39,42.0,4,3,4,4,1,0,0
8676,3.68,40.0,4,2,2,2,1,0,0
8677,5.3,28.0,1,1,1,1,1,0,0
8678,18.0,105.6,1,1,1,1,1,0,0
8679,19.8,57.6,1,1,1,1,1,0,0
8680,6.2,101.02365867867587,1,1,1,1,1,0,0
8681,14.5,50.4,1,1,1,1,1,0,0
8682,12.0,104.0,1,1,1,1,1,0,0
8683,12.5,80.0,1,1,1,1,1,0,0
8684,12.0,73.1,1,1,1,1,1,0,0
8685,9.5,42.6,1,1,1,1,1,0,0
8686,13.6,70.0,3,5,3,3,1,0,0
8687,8.5,55.0,1,1,1,1,1,0,0
8688,5.3,76.0,4,2,4,3,1,0,0
8689,12.5,65.0,1,1,1,1,1,0,0
8690,7.5,100.0,5,3,4,3,1,0,0
8691,20.0,81.0,1,1,1,1,1,0,0
8692,13.2,51.0,1,1,1,1,1,0,0
8693,10.5,92.5,1,1,1,1,1,0,0
8694,10.5,51.0,1,1,1,1,1,0,0
8695,46.0,84.5,1,1,1,1,1,0,0
8696,13.9,75.0,1,1,1,1,1,0,0
8697,28.0,100.0,1,1,1,1,1,0,0
8698,18.0,39.0,1,1,1,1,1,0,0
8699,17.0,34.0,1,1,1,1,1,0,0
8700,15.5,47.6,1,1,1,1,1,0,0
8701,7.15,40.0,30,5,3,3,1,0,0
8702,11.8,67.2,1,1,1,1,1,0,0
8703,13.0,80.0,1,1,1,1,1,0,0
8704,16.0,108.0,1,1,1,1,1,0,0
8705,10.8,67.2,1,1,1,1,1,0,0
8706,24.8,60.0,1,1,1,1,1,0,0
8707,18.5,98.0,4,5,5,4,0,1,0
8708,24.8,60.0,1,1,1,1,1,0,0
8709,18.5,95.2,1,1,1,1,1,0,0
8710,14.0,70.0,1,1,1,1,1,0,0
8711,18.9,108.0,1,1,1,1,1,0,0
8712,21.0,200.0,1,1,1,1,1,0,0
8713,11.5,110.0,1,1,1,1,1,0,0
8714,13.5,85.0,1,1,1,1,1,0,0
8715,13.5,101.02365867867587,1,1,1,1,1,0,0
8716,22.0,120.0,1,1,1,1,1,0,0
8717,18.0,120.0,1,1,1,1,1,0,0
8718,10.0,101.02365867867587,1,1,1,1,1,0,0
8719,21.0,115.0,1,1,1,1,1,0,0
8720,16.5,110.0,1,1,1,1,1,0,0
8721,15.5,65.0,1,1,1,1,1,0,0
8722,13.0,75.0,1,1,1,1,1,0,0
8723,3.2,23.0,3,2,2,2,1,0,0
8724,5.2,53.0,4,3,4,1,1,0,0
8725,7.3,70.0,5,2,3,2,1,0,0
8726,4.2,51.0,1,2,3,4,1,0,0
8727,4.75,52.0,4,2,4,3,1,0,0
8728,6.25,89.0,6,2,4,3,1,0,0
8729,6.25,89.0,6,2,4,3,1,0,0
8730,4.6,58.0,5,3,3,1,1,0,0
8731,3.85,60.0,1,1,1,1,1,0,0
8732,21.0,138.0,6,5,6,6,1,0,0
8733,8.6,72.0,4,5,4,3,1,0,0
8734,6.2,51.0,4,4,5,5,1,0,0
8735,14.5,115.0,4,3,4,4,1,0,0
8736,3.5,43.0,4,3,3,1,1,0,0
8737,13.5,78.0,4,3,4,3,1,0,0
8738,7.3,39.6,1,1,1,1,1,0,0
8739,16.5,99.0,5,3,5,4,1,0,0
8740,18.5,85.0,15,5,11,12,1,0,0
8741,16.5,99.0,5,3,5,4,1,0,0
8742,10.5,60.0,4,4,4,5,1,0,0
8743,17.5,101.02365867867587,1,1,1,1,1,0,0
8744,23.0,60.0,1,1,1,1,1,0,0
8745,14.0,60.0,1,1,1,1,1,0,0
8746,4.5,32.0,3,2,2,2,1,0,0
8747,1.25,23.0,3,1,2,2,1,0,0
8748,4.5,32.0,3,2,2,2,1,0,0
8749,6.2,38.0,3,3,4,4,1,0,0
8750,3.45,30.0,1,1,3,1,1,0,0
8751,11.4,56.0,1,1,1,1,1,0,0
8752,16.5,61.82,1,1,1,1,1,0,0
8753,19.0,72.0,1,1,1,1,1,0,0
8754,34.5,84.0,1,1,1,1,1,0,0
8755,23.609135857142864,94.42845536925844,6,4,5,5,1,0,0
8756,16.5,54.0,1,1,1,1,1,0,0
8757,28.2,100.0,1,1,1,1,1,0,0
8758,17.5,72.0,1,1,1,1,1,0,0
8759,20.0,94.0,1,1,1,1,1,0,0
8760,18.5,84.0,1,1,1,1,1,0,0
8761,22.5,1.0,4,2,2,3,1,0,0
8762,5.6,57.0,4,4,5,4,1,0,0
8763,1.65,10.0,1,1,1,1,1,0,0
8764,980.0,80.0,10,1,3,2,1,0,0
8765,20.0,144.0,8,1,3,3,1,0,0
8766,5.7,65.0,1,1,1,1,1,0,0
8767,6.3,67.0,1,1,1,1,1,0,0
8768,6.9,69.0,1,1,1,1,1,0,0
8769,16.0,140.0,1,1,1,1,1,0,0
8770,16.5,92.0,1,1,1,1,1,0,0
8771,13.8,82.0,1,1,1,1,1,0,0
8772,18.5,75.0,1,1,1,1,1,0,0
8773,8.5,60.0,1,1,1,1,1,0,0
8774,6.5,45.0,1,1,1,1,1,0,0
8775,6.0,101.02365867867587,1,1,1,1,1,0,0
8776,9.0,100.0,1,1,1,1,1,0,0
8777,5.9,33.0,1,1,1,1,1,0,0
8778,6.3,55.0,1,1,1,1,1,0,0
8779,7.1,70.0,1,1,1,1,1,0,0
8780,6.0,55.0,5,2,3,2,1,0,0
8781,13.0,100.0,5,4,5,5,1,0,0
8782,5.1,60.0,3,2,2,2,1,0,0
8783,5.1,60.0,3,2,2,2,1,0,0
8784,14.0,100.0,5,5,5,5,1,0,0
8785,11.5,68.0,1,1,3,2,1,0,0
8786,6.5,60.0,4,2,2,3,1,0,0
8787,4.0,27.0,1,1,3,2,1,0,0
8788,2.9037696153846273,98.1264107718862,5,1,1,1,1,0,0
8789,1.2,27.0,3,1,2,2,1,0,0
8790,1.82,44.0,3,1,2,2,1,0,0
8791,3.95,55.0,4,2,4,3,1,0,0
8792,30.0,95.0,1,1,1,1,1,0,0
8793,3.3,60.0,1,1,3,1,1,0,0
8794,34.0,98.9,1,1,1,1,1,0,0
8795,42.0,96.0,1,1,1,1,1,0,0
8796,37.0,67.2,1,1,1,1,1,0,0
8797,31.0,67.2,1,1,1,1,1,0,0
8798,32.0,96.0,1,1,1,1,1,0,0
8799,33.0,91.2,1,1,1,1,1,0,0
8800,36.0,64.0,1,1,1,1,1,0,0
8801,27.0,88.0,1,1,1,1,1,0,0
8802,40.5,114.0,1,1,1,1,1,0,0
8803,27.5,92.0,1,1,1,1,1,0,0
8804,8.3,81.0,9,4,4,4,1,0,0
8805,23.9,138.0,6,1,4,4,1,0,0
8806,12.5,130.0,5,5,11,8,1,0,0
8807,280.0,239.0,1,1,1,1,1,0,0
8808,15.5,136.0,1,2,4,5,1,0,0
8809,1.35,25.0,1,1,2,2,1,0,0
8810,1.35,28.0,1,1,2,2,1,0,0
8811,8.5,80.0,1,3,4,5,1,0,0
8812,4.5,54.0,1,2,4,3,1,0,0
8813,4.35,36.0,4,2,5,5,1,0,0
8814,14.0,100.0,7,4,4,5,1,0,0
8815,4.35,36.0,4,2,5,5,1,0,0
8816,4.55,80.0,4,2,3,2,1,0,0
8817,4.8,60.0,4,4,5,6,0,0,1
8818,5.6,77.0,1,3,4,3,1,0,0
8819,6.5,28.0,3,5,5,5,1,0,0
8820,4.0,55.0,4,4,5,5,1,0,0
8821,1.08,24.0,1,1,2,2,1,0,0
8822,2.22,36.0,1,1,2,2,1,0,0
8823,8.6,94.0,1,1,1,1,1,0,0
8824,12.0,76.0,1,1,1,1,1,0,0
8825,6.7,88.0,1,1,1,1,1,0,0
8826,6.5,40.0,1,1,1,1,1,0,0
8827,18.0,56.0,1,1,1,1,1,0,0
8828,15.5,72.5,1,1,1,1,1,0,0
8829,7.9,64.0,1,1,1,1,1,0,0
8830,4.8,30.0,1,3,4,4,1,0,0
8831,7.5,72.0,1,1,1,1,1,0,0
8832,2.85,45.0,3,1,2,2,1,0,0
8833,14.7,80.0,1,1,1,1,1,0,0
8834,11.5,60.0,1,1,1,1,1,0,0
8835,10.0,71.55,1,1,1,1,1,0,0
8836,6.7,36.3,1,1,1,1,1,0,0
8837,25.0,114.0,1,1,1,1,1,0,0
8838,4.4,50.0,4,2,1,1,1,0,0
8839,31.3,68.0,1,1,1,1,1,0,0
8840,14.1,55.0,1,1,1,1,1,0,0
8841,9.0,44.0,1,1,1,1,1,0,0
8842,26.0,66.0,1,1,1,1,1,0,0
8843,8.49,40.0,6,6,5,5,1,0,0
8844,5.0,60.0,4,2,2,2,1,0,0
8845,3.0,26.0,4,1,2,1,1,0,0
8846,21.0,192.0,8,4,5,5,1,0,0
8847,4.7,48.0,4,4,3,3,1,0,0
8848,5.7,35.0,4,2,2,2,1,0,0
8849,3.2,30.0,4,1,2,1,1,0,0
8850,5.7,35.0,4,2,2,2,1,0,0
8851,1.5,100.0,20,1,3,2,1,0,0
8852,16.0,103.0,5,5,8,8,1,0,0
8853,10.1,41.0,3,2,2,3,1,0,0
8854,28.0,149.0,7,3,4,5,1,0,0
8855,5.5,22.1,1,1,1,1,1,0,0
8856,10.8,51.0,1,1,1,1,1,0,0
8857,18.5,56.0,1,1,1,1,1,0,0
8858,12.5,33.0,1,1,1,1,1,0,0
8859,60.0,60.0,1,1,1,1,1,0,0
8860,26.0,92.0,1,1,1,1,1,0,0
8861,17.5,46.75,1,1,1,1,1,0,0
8862,20.0,40.0,1,1,1,1,1,0,0
8863,24.3,60.0,1,1,1,1,1,0,0
8864,12.5,79.0,6,5,6,7,1,0,0
8865,4.85,50.0,1,2,4,5,1,0,0
8866,22.0,180.0,1,1,1,1,1,0,0
8867,4.5,50.0,1,3,4,4,1,0,0
8868,4.45,50.0,1,3,4,5,1,0,0
8869,48.8,34.0,4,1,1,1,1,0,0
8870,21.0,162.5,1,1,1,1,1,0,0
8871,1.42,24.0,1,1,2,2,1,0,0
8872,1.18,24.0,1,1,2,2,1,0,0
8873,6.2,21.0,4,4,3,3,1,0,0
8874,56.0,41.0,4,1,1,1,1,0,0
8875,32.0,72.0,1,1,1,1,1,0,0
8876,2.75,40.0,1,1,2,2,1,0,0
8877,13.0,50.0,1,1,1,1,1,0,0
8878,38.0,27.0,3,1,1,1,1,0,0
8879,3.6,40.0,4,1,1,1,0,1,0
8880,20.5,184.0,1,1,1,1,1,0,0
8881,33.0,184.0,1,1,1,1,1,0,0
8882,6.9,94.0,6,2,3,2,1,0,0
8883,110.0,64.0,4,1,1,1,1,0,0
8884,13.0,70.0,1,1,1,1,1,0,0
8885,17.0,78.65,1,1,1,1,1,0,0
8886,18.7,74.8,1,1,1,1,1,0,0
8887,20.0,100.0,1,1,1,1,1,0,0
8888,10.2,90.0,5,3,4,4,1,0,0
8889,11.8,100.0,5,4,9,6,1,0,0
8890,4.2,44.0,1,3,4,1,1,0,0
8891,72.0,46.0,4,1,1,1,1,0,0
8892,3.4,26.0,4,2,3,2,1,0,0
8893,9.3,38.0,1,1,4,3,1,0,0
8894,11.0,96.0,5,4,4,4,1,0,0
8895,3.58,30.0,4,1,1,1,1,0,0
8896,1.2,54.0,6,20,2,2,1,0,0
8897,1.2,54.0,6,20,2,2,1,0,0
8898,2.9,50.0,5,1,2,2,1,0,0
8899,14.0,100.0,1,1,1,1,1,0,0
8900,13.0,98.8,1,1,1,1,1,0,0
8901,9.5,64.0,4,3,1,1,1,0,0
8902,17.5,96.0,1,1,1,1,1,0,0
8903,3.7,60.0,4,1,3,2,1,0,0
8904,14.5,91.0,1,1,1,1,1,0,0
8905,7.5,70.0,4,2,1,1,1,0,0
8906,7.9,38.5,1,1,1,1,1,0,0
8907,9.5,1.0,5,2,1,1,1,0,0
8908,1.79,24.0,4,2,3,2,1,0,0
8909,18.5,101.2,1,1,1,1,1,0,0
8910,18.5,105.0,1,1,1,1,1,0,0
8911,4.98,36.0,3,1,2,2,1,0,0
8912,8.5,93.0,6,2,3,3,1,0,0
8913,16.5,1.0,4,2,1,1,1,0,0
8914,9.5,36.3,1,1,1,1,1,0,0
8915,4.3,40.0,4,2,2,2,1,0,0
8916,6.8,1.0,5,2,1,1,1,0,0
8917,10.0,64.0,1,1,1,1,1,0,0
8918,8.6,93.0,6,2,3,3,1,0,0
8919,8.5,57.0,5,1,1,1,1,0,0
8920,17.0,115.0,1,1,1,1,1,0,0
8921,10.0,103.0,6,1,1,1,1,0,0
8922,4.3,40.0,4,2,2,2,1,0,0
8923,18.5,60.0,1,1,1,1,1,0,0
8924,5.2,38.0,4,3,4,5,1,0,0
8925,18.5,60.0,1,1,1,1,1,0,0
8926,18.5,60.0,1,1,1,1,1,0,0
8927,18.5,60.0,1,1,1,1,1,0,0
8928,18.5,60.0,1,1,1,1,1,0,0
8929,18.5,60.0,1,1,1,1,1,0,0
8930,18.5,60.0,1,1,1,1,1,0,0
8931,18.5,60.0,1,1,1,1,1,0,0
8932,5.3,1.0,4,1,1,1,1,0,0
8933,12.9,62.0,4,5,6,6,1,0,0
8934,2.8,25.0,4,1,2,1,1,0,0
8935,5.7,65.0,4,3,4,3,1,0,0
8936,6.55,36.0,4,4,3,4,1,0,0
8937,6.55,36.0,4,4,3,4,1,0,0
8938,16.0,64.0,4,7,15,15,1,0,0
8939,12.7,60.0,1,4,6,6,1,0,0
8940,12.7,60.0,1,4,6,6,1,0,0
8941,6.6,48.0,4,4,4,4,1,0,0
8942,9.8,60.0,4,4,4,4,1,0,0
8943,12.7,70.05,1,1,1,1,1,0,0
8944,12.2,70.14,1,1,1,1,1,0,0
8945,9.6,37.1,1,1,1,1,1,0,0
8946,8.7,33.0,1,1,1,1,1,0,0
8947,8.8,63.0,1,1,1,1,1,0,0
8948,15.8,47.8,1,1,1,1,1,0,0
8949,10.3,36.0,1,1,1,1,1,0,0
8950,11.0,56.0,1,1,1,1,1,0,0
8951,30.0,110.5,1,1,1,1,1,0,0
8952,4.8,65.0,5,2,3,2,1,0,0
8953,8.0,47.0,1,1,1,1,1,0,0
8954,4.638584047619043,65.0,4,3,3,1,1,0,0
8955,14.9,72.0,1,1,1,1,1,0,0
8956,25.0,500.0,20,18,1,1,1,0,0
8957,12.5,100.0,5,3,5,6,1,0,0
8958,22.0,65.6,1,1,1,1,1,0,0
8959,18.5,56.0,1,1,1,1,1,0,0
8960,11.0,94.0,4,4,4,3,1,0,0
8961,6.6,57.0,4,4,1,1,0,1,0
8962,4.638584047619043,65.0,4,3,3,1,1,0,0
8963,7.8,70.0,5,5,4,5,1,0,0
8964,7.6,122.0,1,1,1,1,1,0,0
8965,3.7,35.0,3,3,3,3,1,0,0
8966,16.0,90.0,1,1,1,1,1,0,0
8967,12.0,65.6,1,1,1,1,1,0,0
8968,152.0,889.0,1,1,1,1,1,0,0
8969,13.0,80.0,1,1,1,1,1,0,0
8970,26.5,203.0,1,1,1,1,1,0,0
8971,10.8,67.2,1,1,1,1,1,0,0
8972,15.0,94.6,1,1,1,1,1,0,0
8973,25.0,60.0,1,1,1,1,1,0,0
8974,19.0,95.2,1,1,1,1,1,0,0
8975,14.0,70.0,1,1,1,1,1,0,0
8976,1.85,40.0,4,1,2,2,1,0,0
8977,3.85,1.0,3,1,2,2,1,0,0
8978,19.0,108.0,1,1,1,1,1,0,0
8979,5.4,83.0,5,3,4,3,1,0,0
8980,6.6,73.0,4,3,2,2,1,0,0
8981,3.0,28.0,3,1,2,1,1,0,0
8982,7.9,88.0,8,4,8,9,1,0,0
8983,4.0,54.0,4,4,5,5,1,0,0
8984,7.531374710186074,40.0,4,1,1,1,1,0,0
8985,4.5,40.0,4,3,3,3,1,0,0
8986,3.7,48.0,4,3,3,1,1,0,0
8987,3.5,47.0,5,3,3,1,1,0,0
8988,4.8,49.0,4,2,3,2,1,0,0
8989,3.25,44.0,4,1,3,3,1,0,0
8990,3.5,44.0,4,1,3,3,1,0,0
8991,3.6,130.0,4,1,1,1,1,0,0
8992,9.0,74.0,5,3,3,3,1,0,0
8993,15.5,100.0,5,4,4,4,1,0,0
8994,7.9,81.0,4,4,4,4,1,0,0
8995,13.5,100.0,5,4,4,4,1,0,0
8996,15.5,100.0,5,4,4,4,1,0,0
8997,28.0,161.0,5,5,20,20,1,0,0
8998,24.0,100.0,5,5,4,4,1,0,0
8999,12.5,68.0,4,4,4,4,1,0,0
9000,8.0,40.0,8,4,4,4,1,0,0
9001,4.8,32.0,4,3,4,4,1,0,0
9002,4.8,32.0,4,3,2,3,1,0,0
9003,18.0,90.0,4,1,1,1,1,0,0
9004,4.55,50.0,4,1,1,1,1,0,0
9005,7.2,95.0,5,4,4,4,1,0,0
9006,48.8,34.0,4,1,1,1,1,0,0
9007,4.95,28.0,5,3,3,3,1,0,0
9008,1.65,26.0,4,3,2,2,1,0,0
9009,5.95,96.0,8,3,4,5,1,0,0
9010,8.1,154.0,7,3,7,6,1,0,0
9011,6.8,88.0,7,3,4,5,1,0,0
9012,16.0,120.0,6,1,1,1,1,0,0
9013,290.0,60.0,1,1,2,2,1,0,0
9014,2.4,25.0,4,2,1,1,1,0,0
9015,21.0,104.0,8,4,4,5,1,0,0
9016,5.4,45.0,4,3,4,4,1,0,0
9017,30.0,80.0,4,4,4,5,1,0,0
9018,3.9,39.0,3,2,3,2,1,0,0
9019,6.95,85.0,4,4,4,5,1,0,0
9020,4.65,45.0,4,3,2,3,1,0,0
9021,4.65,36.0,4,3,4,4,1,0,0
9022,4.85,52.0,1,1,1,1,1,0,0
9023,4.65,36.0,4,3,2,3,1,0,0
9024,18.0,60.0,9,2,2,2,1,0,0
9025,4.0,40.0,3,2,3,2,1,0,0
9026,4.45,50.0,1,1,1,1,1,0,0
9027,9.0,35.0,4,3,3,4,0,1,0
9028,5.6,44.0,3,3,4,4,1,0,0
9029,4.0,50.0,5,3,3,1,1,0,0
9030,4.6,38.0,4,3,4,4,1,0,0
9031,14.0,44.0,1,1,1,1,1,0,0
9032,10.5,53.2,1,1,1,1,1,0,0
9033,20.0,90.0,1,1,1,1,1,0,0
9034,4.55,38.0,4,3,3,4,1,0,0
9035,18.0,91.2,1,1,1,1,1,0,0
9036,4.0,50.0,5,3,3,1,1,0,0
9037,16.0,64.0,1,1,1,1,1,0,0
9038,9.0,32.0,1,1,1,1,1,0,0
9039,600.0,45.0,5,18,1,1,1,0,0
9040,8.1,51.0,5,4,4,5,1,0,0
9041,15.0,60.8,1,1,1,1,1,0,0
9042,7.0,88.0,4,4,4,3,1,0,0
9043,13.8,63.0,1,1,1,1,1,0,0
9044,12.9,75.2,1,1,1,1,1,0,0
9045,6.3,84.0,5,3,5,4,1,0,0
9046,15.0,150.0,5,3,3,3,1,0,0
9047,14.5,84.0,1,1,1,1,1,0,0
9048,3.55,24.0,3,2,2,2,1,0,0
9049,10.0,57.6,1,1,1,1,1,0,0
9050,11.5,54.6,1,1,1,1,1,0,0
9051,14.0,48.0,1,1,1,1,1,0,0
9052,11.9,64.0,1,1,1,1,1,0,0
9053,10.9,36.0,1,1,1,1,1,0,0
9054,5.5,47.2,1,1,1,1,1,0,0
9055,6.5,28.0,1,1,1,1,1,0,0
9056,10.0,66.0,1,1,1,1,1,0,0
9057,5.9,32.4,1,1,1,1,1,0,0
9058,11.9,64.0,1,1,1,1,1,0,0
9059,20.5,55.0,1,1,1,1,1,0,0
9060,11.7,72.0,1,1,1,1,1,0,0
9061,5.5,30.6,1,1,1,1,1,0,0
